id,value
ms_Latn_SG,"مالايچە (لاتىنچە, سىنگاپور)"
ms_Latn_MY,"مالايچە (لاتىنچە, مالايشىيا)"
ms_Latn,"مالايچە (لاتىنچە)"
ms_MY,"مالايچە (مالايشىيا)"
mt,مالتاچە
mt_MT,"مالتاچە (مالتا)"
gv,مانچە
gv_IM,"مانچە (مېن ئارىلى)"
mn,موڭغۇلچە
mn_Cyrl_MN,"موڭغۇلچە (كىرىل, موڭغۇلىيە)"
mn_Cyrl,"موڭغۇلچە (كىرىل)"
mn_MN,"موڭغۇلچە (موڭغۇلىيە)"
no,نورۋېگچە
no_NO,"نورۋېگچە (نورۋېگىيە)"
nb,"نورۋىگىيە بوكمالچە"
nb_SJ,"نورۋىگىيە بوكمالچە (سىۋالبارد ۋە يان-مايېن ئارىلى)"
nb_NO,"نورۋىگىيە بوكمالچە (نورۋېگىيە)"
ne,نېپالچە
ne_NP,"نېپالچە (نېپال)"
ne_IN,"نېپالچە (ھىندىستان)"
id,ھىندونېزىيەچە
id_ID,"ھىندونېزىيەچە (ھىندونېزىيە)"
hi,ھىندىچە
hi_IN,"ھىندىچە (ھىندىستان)"
cy,ۋېلشچە
cy_GB,"ۋېلشچە (ئەنگلىيە پادىشاھلىقى)"
vi,ۋىيېتنامچە
vi_VN,"ۋىيېتنامچە (ۋىيېتنام)"
ja,ياپونچە
ja_JP,"ياپونچە (ياپونىيە)"
yo,يورۇباچە
yo_BJ,"يورۇباچە (بېنىن)"
yo_NG,"يورۇباچە (نىگېرىيە)"
nn,"يېڭى نورۋېگچە"
nn_NO,"يېڭى نورۋېگچە (نورۋېگىيە)"
ii_CN,"يىچە (جۇڭگو)"
ii,"يىچە (سىچۈەن)"
yi,يىددىشچە
