id,value
uz_Arab_AF,"lea fakaʻusipeki (tohinima fakaʻalepea, ʻAfikānisitani)"
uz_Arab,"lea fakaʻusipeki (tohinima fakaʻalepea)"
uz_AF,"lea fakaʻusipeki (ʻAfikānisitani)"
uz_UZ,"lea fakaʻusipeki (ʻUsipekitani)"
ur,"lea fakaʻūtū"
ur_PK,"lea fakaʻūtū (Pākisitani)"
ur_IN,"lea fakaʻūtū (ʻInitia)"
ln,"lea lingikala"
ln_CD,"lea lingikala (Kongo - Kinisasa)"
ln_CG,"lea lingikala (Kongo - Palasavila)"
ln_CF,"lea lingikala (Lipapilika ʻAfilika Lotoloto)"
ln_AO,"lea lingikala (ʻAngikola)"
